age,job,marital,education,default,balance,housing,loan,contact,day,month,pdays,poutcome,deposit,deposit_encoded,duration_log,campaign_log,previous_log,cluster
38.0,management,married,tertiary,no,1463.0,yes,no,cellular,25,aug,-1.0,unknown,no,0.0,6.054439346269371,1.6094379124341003,0.0,0
37.0,management,married,tertiary,no,789.0,yes,yes,cellular,11,aug,53.375,other,no,0.0,4.543294782270004,0.6931471805599453,1.0986122886681098,2
29.0,unemployed,single,tertiary,no,7.0,no,no,cellular,6,may,53.375,failure,no,0.0,3.9512437185814275,0.6931471805599453,0.6931471805599453,2
42.0,services,married,primary,no,473.0,yes,no,cellular,30,jan,-1.0,unknown,no,0.0,4.007333185232471,0.6931471805599453,0.0,1
45.0,management,divorced,tertiary,no,3150.0,yes,no,cellular,17,nov,-1.0,unknown,no,0.0,4.624972813284271,1.0986122886681098,0.0,3
42.0,services,married,tertiary,no,4087.0,yes,no,cellular,19,nov,-1.0,unknown,no,0.0,3.6109179126442243,0.6931471805599453,0.0,3
33.0,blue-collar,married,secondary,no,1541.0,yes,no,unknown,23,may,-1.0,unknown,no,0.0,6.049733455231958,1.0986122886681098,0.0,1
35.0,blue-collar,single,secondary,no,142.0,yes,no,cellular,7,may,53.375,failure,no,0.0,5.58724865840025,1.0986122886681098,0.6931471805599453,2
30.0,technician,single,tertiary,no,3.0,yes,no,unknown,7,may,-1.0,unknown,no,0.0,5.1647859739235145,0.6931471805599453,0.0,1
31.0,blue-collar,single,secondary,no,1207.0,yes,no,cellular,17,apr,-1.0,unknown,no,0.0,5.099866427824199,1.0986122886681098,0.0,1
45.0,technician,married,secondary,no,351.0,yes,no,telephone,29,aug,-1.0,unknown,no,0.0,2.9444389791664403,1.0986122886681098,0.0,0
44.0,admin.,divorced,secondary,no,777.0,yes,no,cellular,18,may,53.375,failure,no,0.0,6.249975242259483,1.3862943611198906,1.0986122886681098,2
31.0,services,married,primary,no,997.0,yes,no,cellular,3,feb,53.375,failure,no,0.0,5.54907608489522,0.6931471805599453,1.252762968495368,2
30.0,admin.,married,secondary,no,15.0,yes,no,unknown,9,may,-1.0,unknown,no,0.0,5.552959584921617,0.6931471805599453,0.0,1
54.0,management,married,tertiary,no,2819.0,no,no,cellular,7,aug,-1.0,unknown,no,0.0,4.820281565605037,1.3862943611198906,0.0,3
35.0,blue-collar,married,secondary,no,126.0,yes,no,cellular,16,apr,-1.0,unknown,no,0.0,6.159095388491933,0.6931471805599453,0.0,1
36.0,admin.,married,secondary,no,953.0,yes,no,cellular,17,feb,-1.0,unknown,no,0.0,3.6635616461296463,0.6931471805599453,0.0,1
55.0,housemaid,married,primary,no,10.0,no,no,cellular,4,feb,-1.0,unknown,no,0.0,5.1647859739235145,1.3862943611198906,0.0,1
45.0,management,married,tertiary,yes,-577.0,yes,yes,cellular,24,jul,-1.0,unknown,no,0.0,5.3230099791384085,0.6931471805599453,0.0,1
30.0,unemployed,single,tertiary,no,1159.0,no,no,cellular,12,aug,53.375,success,no,0.0,4.564348191467836,0.6931471805599453,0.6931471805599453,2
57.0,unemployed,married,secondary,no,1350.0,no,no,cellular,25,jun,53.375,failure,no,0.0,4.882801922586371,0.6931471805599453,0.6931471805599453,2
59.0,housemaid,married,primary,no,88.0,yes,no,cellular,28,jul,-1.0,unknown,no,0.0,4.1588830833596715,1.791759469228055,0.0,0
47.0,blue-collar,married,primary,no,-245.0,yes,yes,unknown,12,jun,-1.0,unknown,no,0.0,4.219507705176107,1.6094379124341003,0.0,0
34.0,technician,single,secondary,no,161.0,no,yes,cellular,8,aug,-1.0,unknown,no,0.0,4.127134385045092,1.0986122886681098,0.0,1
46.0,unemployed,divorced,secondary,no,41.0,yes,no,unknown,12,may,-1.0,unknown,no,0.0,5.521460917862246,1.6094379124341003,0.0,0
56.0,services,divorced,secondary,no,450.0,no,no,unknown,9,jun,-1.0,unknown,no,0.0,3.871201010907891,0.6931471805599453,0.0,1
24.0,student,single,unknown,no,782.0,no,no,cellular,4,may,53.375,other,no,0.0,2.5649493574615367,1.9459101490553132,0.6931471805599453,2
40.0,admin.,married,secondary,no,-666.0,yes,no,unknown,27,may,-1.0,unknown,no,0.0,4.68213122712422,1.0986122886681098,0.0,0
50.0,management,married,tertiary,no,-151.0,yes,no,cellular,18,nov,-1.0,unknown,no,0.0,4.1588830833596715,1.0986122886681098,0.0,0
31.0,blue-collar,married,primary,no,55.0,yes,yes,cellular,17,apr,-1.0,unknown,no,0.0,5.831882477283517,1.0986122886681098,0.0,1
37.0,management,married,tertiary,no,-666.0,yes,no,cellular,18,nov,-1.0,unknown,no,0.0,5.3230099791384085,1.0986122886681098,0.0,1
45.0,blue-collar,married,secondary,no,87.0,yes,no,cellular,14,may,53.375,failure,no,0.0,4.574710978503383,0.6931471805599453,1.252762968495368,2
45.0,management,married,primary,no,4087.0,no,no,telephone,2,apr,-1.0,unknown,no,0.0,5.655991810819852,1.0986122886681098,0.0,3
36.0,blue-collar,single,primary,no,2176.0,yes,no,unknown,28,may,-1.0,unknown,no,0.0,3.970291913552122,1.0986122886681098,0.0,0
57.0,management,married,tertiary,no,3431.0,yes,no,cellular,21,nov,53.375,failure,no,0.0,4.02535169073515,1.0986122886681098,0.6931471805599453,2
39.0,management,married,tertiary,no,208.0,no,no,cellular,20,aug,-1.0,unknown,no,0.0,5.14166355650266,1.6094379124341003,0.0,0
47.0,services,married,secondary,no,0.0,yes,no,cellular,9,jul,-1.0,unknown,no,0.0,5.159055299214529,0.6931471805599453,0.0,1
44.0,services,divorced,secondary,no,240.0,yes,no,unknown,8,may,-1.0,unknown,no,0.0,5.049856007249537,1.0986122886681098,0.0,1
39.0,admin.,married,secondary,no,1388.0,yes,no,cellular,15,jul,-1.0,unknown,no,0.0,5.017279836814924,1.791759469228055,0.0,0
40.0,services,married,secondary,no,4087.0,yes,no,unknown,20,jun,-1.0,unknown,no,0.0,4.59511985013459,0.6931471805599453,0.0,3
48.0,management,divorced,secondary,no,17.0,yes,no,cellular,17,nov,-1.0,unknown,no,0.0,5.278114659230517,0.6931471805599453,0.0,1
56.0,services,married,secondary,no,0.0,no,no,cellular,13,aug,-1.0,unknown,no,0.0,4.727387818712341,1.6094379124341003,0.0,0
50.0,blue-collar,single,primary,no,1743.0,yes,no,unknown,6,jun,-1.0,unknown,no,0.0,3.912023005428146,1.791759469228055,0.0,0
29.0,services,single,secondary,no,1008.0,yes,no,unknown,23,may,-1.0,unknown,no,0.0,6.056784013228625,1.9459101490553132,0.0,0
33.0,technician,single,secondary,no,151.0,yes,no,cellular,20,apr,53.375,failure,no,0.0,4.653960350157523,1.3862943611198906,1.252762968495368,2
57.0,blue-collar,married,unknown,no,3196.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,5.087596335232384,1.6094379124341003,0.0,3
54.0,management,married,tertiary,no,1411.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,4.04305126783455,1.0986122886681098,0.0,0
64.0,retired,divorced,secondary,no,630.0,no,no,cellular,21,aug,-1.0,unknown,no,0.0,4.584967478670572,0.6931471805599453,0.0,1
61.0,retired,married,primary,no,0.0,yes,yes,telephone,18,aug,-1.0,unknown,no,0.0,5.638354669333745,1.9459101490553132,0.0,0
36.0,blue-collar,married,secondary,no,561.0,yes,no,unknown,9,jun,-1.0,unknown,no,0.0,5.293304824724492,1.0986122886681098,0.0,1
50.0,management,married,secondary,no,0.0,yes,no,unknown,14,may,-1.0,unknown,no,0.0,4.553876891600541,1.6094379124341003,0.0,0
30.0,technician,single,secondary,no,281.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,4.663439094112067,1.0986122886681098,0.0,1
40.0,technician,married,secondary,no,40.0,yes,no,cellular,21,nov,-1.0,unknown,no,0.0,4.30406509320417,0.6931471805599453,0.0,1
40.0,management,married,tertiary,no,0.0,no,no,cellular,14,jul,-1.0,unknown,no,0.0,4.700480365792417,1.9459101490553132,0.0,0
30.0,admin.,divorced,primary,no,1032.0,yes,no,unknown,29,may,-1.0,unknown,no,0.0,3.970291913552122,1.791759469228055,0.0,0
55.0,management,divorced,tertiary,no,-207.0,no,no,cellular,2,feb,-1.0,unknown,no,0.0,5.356586274672012,0.6931471805599453,0.0,1
59.0,housemaid,married,primary,no,235.0,no,no,cellular,13,aug,-1.0,unknown,no,0.0,4.787491742782046,1.0986122886681098,0.0,0
37.0,admin.,married,tertiary,no,0.0,yes,no,cellular,17,nov,53.375,failure,no,0.0,4.189654742026425,1.0986122886681098,0.6931471805599453,2
53.0,services,married,secondary,no,367.0,yes,yes,cellular,29,jan,53.375,failure,no,0.0,5.049856007249537,0.6931471805599453,1.0986122886681098,2
56.0,management,married,tertiary,no,505.0,yes,yes,cellular,5,may,53.375,failure,no,0.0,5.402677381872279,0.6931471805599453,1.252762968495368,2
33.0,services,married,secondary,no,804.0,yes,yes,unknown,8,may,-1.0,unknown,no,0.0,5.58724865840025,0.6931471805599453,0.0,1
49.0,services,married,secondary,no,-301.0,yes,no,cellular,12,may,-1.0,unknown,no,0.0,5.236441962829949,1.6094379124341003,0.0,0
47.0,technician,married,tertiary,yes,-813.0,yes,yes,unknown,16,jun,-1.0,unknown,no,0.0,5.19295685089021,1.9459101490553132,0.0,0
34.0,admin.,married,secondary,no,79.0,yes,no,unknown,23,may,-1.0,unknown,no,0.0,4.430816798843313,0.6931471805599453,0.0,1
33.0,blue-collar,married,primary,no,50.0,yes,no,cellular,7,may,-1.0,unknown,no,0.0,5.5093883366279774,1.0986122886681098,0.0,1
31.0,blue-collar,single,secondary,no,1205.0,yes,no,cellular,16,apr,53.375,other,no,0.0,6.137727054086234,0.6931471805599453,1.0986122886681098,2
44.0,technician,single,secondary,no,365.0,yes,no,unknown,8,may,-1.0,unknown,no,0.0,5.135798437050262,1.0986122886681098,0.0,1
50.0,admin.,married,secondary,no,-1415.0,no,no,cellular,19,aug,-1.0,unknown,no,0.0,5.883322388488279,1.0986122886681098,0.0,1
39.0,admin.,single,secondary,no,223.0,no,no,cellular,4,feb,-1.0,unknown,no,0.0,5.627621113690637,0.6931471805599453,0.0,1
41.0,management,married,tertiary,no,1897.0,yes,no,unknown,19,may,-1.0,unknown,no,0.0,5.817111159963204,1.3862943611198906,0.0,0
33.0,management,married,tertiary,no,4087.0,yes,no,cellular,10,aug,53.375,failure,no,0.0,4.30406509320417,0.6931471805599453,1.0986122886681098,2
40.0,housemaid,married,secondary,no,949.0,no,no,cellular,8,aug,-1.0,unknown,no,0.0,5.209486152841421,0.6931471805599453,0.0,1
42.0,services,married,secondary,no,1165.0,yes,no,cellular,18,may,-1.0,unknown,no,0.0,6.186208623900494,1.9459101490553132,0.0,0
37.0,management,divorced,secondary,no,1655.0,yes,no,cellular,12,may,53.375,failure,no,0.0,5.187385805840755,0.6931471805599453,1.0986122886681098,2
56.0,blue-collar,married,unknown,no,260.0,yes,no,telephone,30,jul,-1.0,unknown,no,0.0,5.5254529391317835,1.0986122886681098,0.0,0
49.0,blue-collar,divorced,primary,no,0.0,yes,no,cellular,29,jul,-1.0,unknown,no,0.0,6.150602768446279,1.0986122886681098,0.0,0
35.0,entrepreneur,single,tertiary,no,-880.0,no,yes,cellular,24,jul,-1.0,unknown,no,0.0,4.356708826689592,1.3862943611198906,0.0,0
41.0,management,divorced,tertiary,no,107.0,yes,no,cellular,17,jul,-1.0,unknown,no,0.0,4.812184355372417,1.9459101490553132,0.0,0
52.0,blue-collar,married,primary,no,1624.0,no,no,unknown,20,jun,-1.0,unknown,no,0.0,4.74493212836325,1.3862943611198906,0.0,0
33.0,technician,single,tertiary,no,1257.0,yes,no,cellular,22,jul,-1.0,unknown,no,0.0,4.204692619390966,0.6931471805599453,0.0,1
40.0,admin.,single,unknown,no,355.0,yes,no,cellular,7,apr,53.375,other,no,0.0,5.846438775057725,1.0986122886681098,1.252762968495368,2
44.0,blue-collar,divorced,secondary,no,579.0,yes,no,unknown,6,may,-1.0,unknown,no,0.0,5.293304824724492,1.0986122886681098,0.0,1
39.0,blue-collar,married,secondary,no,1403.0,no,no,cellular,11,may,53.375,failure,no,0.0,5.3706380281276624,1.9459101490553132,1.0986122886681098,2
39.0,blue-collar,married,primary,no,-176.0,no,no,cellular,9,jul,-1.0,unknown,no,0.0,5.176149732573829,0.6931471805599453,0.0,1
28.0,management,single,secondary,no,-513.0,no,yes,cellular,29,jul,-1.0,unknown,no,0.0,4.564348191467836,1.9459101490553132,0.0,0
45.0,technician,single,secondary,no,586.0,no,yes,cellular,28,jul,-1.0,unknown,no,0.0,3.4965075614664802,1.3862943611198906,0.0,0
63.0,retired,divorced,primary,no,1840.0,no,no,cellular,12,mar,-1.0,unknown,no,0.0,4.276666119016055,1.3862943611198906,0.0,3
32.0,technician,single,tertiary,no,720.0,no,no,cellular,12,aug,-1.0,unknown,no,0.0,5.459585514144159,1.6094379124341003,0.0,0
28.0,blue-collar,single,secondary,no,97.0,yes,no,unknown,7,may,-1.0,unknown,no,0.0,4.219507705176107,0.6931471805599453,0.0,1
36.0,management,single,tertiary,no,13.0,no,yes,cellular,18,nov,-1.0,unknown,no,0.0,4.672828834461906,0.6931471805599453,0.0,1
34.0,admin.,divorced,secondary,no,140.0,yes,no,cellular,8,may,53.375,failure,no,0.0,4.406719247264253,1.0986122886681098,0.6931471805599453,2
45.0,blue-collar,married,secondary,no,521.0,yes,no,unknown,17,jun,-1.0,unknown,no,0.0,5.560681631015528,1.3862943611198906,0.0,0
30.0,blue-collar,married,secondary,no,364.0,yes,yes,cellular,4,feb,-1.0,unknown,no,0.0,5.805134968916488,0.6931471805599453,0.0,1
59.0,blue-collar,married,primary,no,416.0,no,no,unknown,16,jun,-1.0,unknown,no,0.0,4.532599493153256,1.3862943611198906,0.0,0
54.0,housemaid,married,primary,no,3304.0,no,yes,cellular,25,jul,-1.0,unknown,no,0.0,4.51085950651685,1.9459101490553132,0.0,0
47.0,management,married,unknown,no,1880.0,no,no,unknown,18,jun,-1.0,unknown,no,0.0,4.174387269895637,1.0986122886681098,0.0,3
41.0,admin.,single,tertiary,no,982.0,no,no,cellular,23,jul,-1.0,unknown,no,0.0,4.663439094112067,0.6931471805599453,0.0,1
35.0,technician,divorced,secondary,no,0.0,no,no,cellular,25,aug,-1.0,unknown,no,0.0,4.8283137373023015,1.6094379124341003,0.0,0
38.0,services,married,secondary,no,173.0,yes,no,unknown,20,may,-1.0,unknown,no,0.0,4.875197323201151,1.0986122886681098,0.0,1
36.0,technician,married,tertiary,no,911.0,yes,yes,cellular,4,may,-1.0,unknown,no,0.0,5.62040086571715,1.3862943611198906,0.0,1
39.0,admin.,single,unknown,no,0.0,yes,no,cellular,11,may,-1.0,unknown,no,0.0,4.143134726391533,0.6931471805599453,0.0,1
48.0,management,divorced,unknown,no,549.0,yes,no,unknown,6,may,-1.0,unknown,no,0.0,6.059123195581797,0.6931471805599453,0.0,1
42.0,blue-collar,married,primary,no,704.0,yes,yes,telephone,31,jul,-1.0,unknown,no,0.0,4.48863636973214,1.9459101490553132,0.0,0
24.0,blue-collar,single,secondary,no,476.0,yes,no,unknown,4,jun,-1.0,unknown,no,0.0,5.087596335232384,0.6931471805599453,0.0,1
57.0,retired,married,secondary,no,3738.0,yes,no,cellular,19,apr,53.375,success,no,0.0,5.3981627015177525,0.6931471805599453,1.252762968495368,2
35.0,management,married,primary,no,634.0,no,no,cellular,7,jul,-1.0,unknown,no,0.0,5.225746673713202,1.0986122886681098,0.0,1
32.0,management,single,tertiary,no,1134.0,no,no,cellular,28,aug,-1.0,unknown,no,0.0,4.454347296253507,1.6094379124341003,0.0,0
26.0,blue-collar,single,secondary,no,-128.0,no,yes,cellular,8,jul,-1.0,unknown,no,0.0,5.973809611869261,1.0986122886681098,0.0,1
27.0,technician,married,secondary,no,4087.0,yes,no,unknown,30,may,-1.0,unknown,no,0.0,4.955827057601261,1.9459101490553132,0.0,0
47.0,entrepreneur,divorced,secondary,no,186.0,no,no,cellular,2,feb,-1.0,unknown,no,0.0,4.727387818712341,1.0986122886681098,0.0,1
32.0,blue-collar,single,primary,no,1918.0,yes,no,cellular,8,may,53.375,failure,no,0.0,5.765191102784844,0.6931471805599453,0.6931471805599453,2
48.0,self-employed,single,unknown,no,0.0,no,no,unknown,18,jun,-1.0,unknown,no,0.0,6.118097198041348,0.6931471805599453,0.0,1
43.0,blue-collar,married,primary,no,250.0,yes,no,cellular,12,may,53.375,failure,no,0.0,4.976733742420574,1.791759469228055,1.252762968495368,2
30.0,student,single,tertiary,no,31.0,yes,no,cellular,14,may,-1.0,unknown,no,0.0,3.1780538303479458,0.6931471805599453,0.0,1
28.0,technician,single,secondary,no,631.0,no,no,cellular,29,apr,-1.0,unknown,no,0.0,6.728628613084702,1.9459101490553132,0.0,0
32.0,management,married,tertiary,no,62.0,yes,no,cellular,14,may,-1.0,unknown,no,0.0,5.117993812416755,0.6931471805599453,0.0,1
26.0,self-employed,married,tertiary,no,479.0,yes,no,cellular,9,feb,-1.0,unknown,no,0.0,4.897839799950911,1.3862943611198906,0.0,1
38.0,blue-collar,single,secondary,no,1121.0,no,no,unknown,18,jun,-1.0,unknown,no,0.0,5.318119993844216,0.6931471805599453,0.0,1
30.0,services,single,unknown,no,138.0,yes,no,cellular,20,apr,-1.0,unknown,no,0.0,5.236441962829949,0.6931471805599453,0.0,1
33.0,management,single,tertiary,no,0.0,yes,no,telephone,5,may,53.375,other,no,0.0,5.991464547107982,1.0986122886681098,1.252762968495368,2
37.0,services,divorced,secondary,no,239.0,yes,no,unknown,23,may,-1.0,unknown,no,0.0,4.948759890378168,1.0986122886681098,0.0,1
47.0,management,married,tertiary,no,866.0,no,no,unknown,20,jun,-1.0,unknown,no,0.0,2.0794415416798357,1.9459101490553132,0.0,0
36.0,technician,married,secondary,no,1466.0,yes,no,unknown,29,may,-1.0,unknown,no,0.0,6.091309882077698,0.6931471805599453,0.0,1
48.0,housemaid,married,secondary,no,3570.0,no,no,cellular,5,jun,-1.0,unknown,no,0.0,4.07753744390572,1.0986122886681098,0.0,3
47.0,technician,divorced,secondary,no,440.0,no,no,cellular,29,jan,-1.0,unknown,no,0.0,4.997212273764115,0.6931471805599453,0.0,1
34.0,entrepreneur,single,tertiary,no,714.0,yes,no,unknown,12,may,-1.0,unknown,no,0.0,5.117993812416755,1.6094379124341003,0.0,0
28.0,blue-collar,married,primary,no,674.0,yes,no,telephone,14,may,-1.0,unknown,no,0.0,6.826545223556594,1.6094379124341003,0.0,0
54.0,housemaid,married,primary,no,127.0,no,no,cellular,19,aug,-1.0,unknown,no,0.0,5.176149732573829,1.6094379124341003,0.0,0
33.0,management,married,secondary,no,588.0,yes,no,cellular,18,may,-1.0,unknown,no,0.0,2.4849066497880004,1.791759469228055,0.0,0
41.0,entrepreneur,divorced,tertiary,no,-413.0,yes,no,unknown,8,may,-1.0,unknown,no,0.0,5.14166355650266,1.0986122886681098,0.0,1
41.0,admin.,single,secondary,no,882.0,yes,yes,unknown,28,may,-1.0,unknown,no,0.0,4.983606621708336,1.0986122886681098,0.0,0
42.0,management,married,tertiary,no,877.0,yes,no,unknown,14,may,-1.0,unknown,no,0.0,5.476463551931511,0.6931471805599453,0.0,1
32.0,admin.,married,secondary,no,337.0,no,no,cellular,15,may,53.375,failure,no,0.0,3.9512437185814275,1.3862943611198906,0.6931471805599453,2
47.0,self-employed,married,tertiary,no,192.0,no,no,telephone,30,jul,-1.0,unknown,no,0.0,4.795790545596741,1.9459101490553132,0.0,0
36.0,technician,married,primary,no,3350.0,yes,no,cellular,16,apr,53.375,other,no,0.0,4.465908118654584,0.6931471805599453,1.252762968495368,2
34.0,management,married,tertiary,no,99.0,no,yes,cellular,3,feb,-1.0,unknown,no,0.0,5.579729825986222,1.0986122886681098,0.0,1
36.0,management,married,tertiary,no,806.0,yes,no,cellular,3,feb,53.375,failure,no,0.0,4.672828834461906,1.0986122886681098,0.6931471805599453,2
50.0,management,married,tertiary,no,4087.0,yes,no,cellular,14,jul,-1.0,unknown,no,0.0,4.23410650459726,1.3862943611198906,0.0,3
53.0,admin.,married,primary,no,228.0,yes,no,unknown,16,may,-1.0,unknown,no,0.0,4.584967478670572,0.6931471805599453,0.0,1
49.0,blue-collar,married,primary,no,-232.0,no,yes,cellular,11,aug,-1.0,unknown,no,0.0,4.672828834461906,1.0986122886681098,0.0,1
39.0,technician,single,secondary,no,556.0,yes,no,unknown,29,may,-1.0,unknown,no,0.0,5.777652323222656,0.6931471805599453,0.0,1
47.0,management,married,tertiary,no,761.0,yes,no,cellular,11,jul,-1.0,unknown,no,0.0,4.394449154672439,1.0986122886681098,0.0,1
57.0,retired,married,primary,no,207.0,yes,no,unknown,8,may,-1.0,unknown,no,0.0,5.267858159063328,0.6931471805599453,0.0,1
30.0,unemployed,married,secondary,no,221.0,no,no,cellular,8,aug,-1.0,unknown,no,0.0,4.127134385045092,1.6094379124341003,0.0,0
54.0,admin.,married,secondary,no,865.0,yes,no,cellular,17,nov,-1.0,unknown,no,0.0,4.276666119016055,0.6931471805599453,0.0,1
35.0,management,single,tertiary,no,0.0,no,no,cellular,18,aug,-1.0,unknown,no,0.0,5.6240175061873385,1.791759469228055,0.0,0
47.0,technician,divorced,secondary,no,1851.0,yes,no,unknown,19,may,-1.0,unknown,no,0.0,4.948759890378168,1.0986122886681098,0.0,3
38.0,entrepreneur,married,secondary,no,-272.0,no,yes,unknown,17,jun,-1.0,unknown,no,0.0,4.969813299576001,1.0986122886681098,0.0,1
40.0,admin.,married,secondary,no,367.0,yes,no,telephone,5,feb,53.375,failure,no,0.0,4.499809670330265,0.6931471805599453,0.6931471805599453,2
51.0,blue-collar,married,primary,no,0.0,no,no,cellular,20,nov,-1.0,unknown,no,0.0,4.454347296253507,0.6931471805599453,0.0,1
51.0,blue-collar,married,primary,no,230.0,yes,no,unknown,6,may,-1.0,unknown,no,0.0,6.513230110912307,0.6931471805599453,0.0,1
57.0,housemaid,married,primary,no,0.0,no,no,cellular,13,aug,-1.0,unknown,no,0.0,5.247024072160486,1.0986122886681098,0.0,1
41.0,blue-collar,married,secondary,no,1954.0,no,no,cellular,18,nov,53.375,success,no,0.0,4.189654742026425,0.6931471805599453,1.0986122886681098,2
